lawyer,13600000,1.59,1,1784.53,2,842.46,7480000
accident car florida lawyer,2900,0.00,0,0,0.00,1900
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
miami personal injury lawyer,6600,0.00,0,0,0.00,4400
san diego dui lawyer,5400,0.00,0,0,0.00,4400
celebrex lawyer,1600,0.00,0,0,0.00,320
new york personal injury lawyer,18100,14.65,1,4.87,71.39,14800
accident lawyer michigan,2900,4.30,1,11.79,50.70,1900
criminal lawyer new york,8100,0.00,0,0,0.00,6600
chicago personal injury lawyer,9900,5.21,1,17.74,92.36,8100
los angeles dui lawyer,8100,3.35,1,10.29,34.50,8100
angeles criminal defense lawyer los,6600,0.00,0,0,0.00,6600
irs lawyer tax,2900,0.65,1,4.5,2.93,2400
criminal dallas lawyer,6600,0.00,0,0,0.00,5400
injury lawyer new york,22200,0.00,0,0,0.00,18100
angeles criminal lawyer los,18100,0.00,0,0,0.00,14800
dui florida lawyer,6600,0.00,0,0,0.00,4400
