ink 8560,4400,0.00,0,0,0.00,2400
cheap ink cartridges brother,590,0.00,0,0,0.00,320
cheap ink for brother printer,390,0.00,0,0,0.00,170
ink for cartridges,1500000,1.50,1,4.04,6.07,673000
ink cartridges for,1500000,0.99,1,8.69,8.60,673000
ink cartridges,1500000,3.88,1,386.56,"1,500.17",673000
cartridge and ink,1500000,0.00,0,0,0.00,673000
ink for cartridge,1500000,8.03,1,5.52,44.30,673000
ink & cartridge,1500000,0.00,0,0,0.00,673000
ink for print,1220000,0.00,0,0,0.00,673000
a wrinkle in,1000000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,1000000,0.00,0,0,0.00,450000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
